,Date,Close,pct_change,category
139,2025-07-23,97.20999908447266,-0.0018482421840421148,0
140,2025-07-24,97.37999725341797,0.0017487724570142138,0
141,2025-07-25,97.6500015258789,0.002772687205548907,0
142,2025-07-28,98.66000366210938,0.010343083670744324,1
143,2025-07-29,98.91000366210938,0.0025339549029026465,0
144,2025-07-30,99.94000244140625,0.010413494501683607,1
145,2025-07-31,100.02999877929688,0.0009005036591167581,0
146,2025-08-01,98.69000244140625,-0.013395944759003298,-1
147,2025-08-04,98.77999877929688,0.0009119093693816804,0
148,2025-08-05,98.77999877929688,0.0,0
149,2025-08-06,98.18000030517578,-0.0060740886974666175,-1
150,2025-08-07,98.4000015258789,0.002240794663060486,0
151,2025-08-08,98.18000030517578,-0.002235784728572998,0
152,2025-08-11,98.5199966430664,0.003462989782377246,0
153,2025-08-12,98.0999984741211,-0.0042630753477077565,0
154,2025-08-13,97.83999633789062,-0.0026503785960716453,0
155,2025-08-14,98.25,0.004190552713160711,0
156,2025-08-15,97.8499984741211,-0.004071262349912508,0
157,2025-08-18,98.16999816894531,0.0032703086337690923,0
158,2025-08-19,98.2699966430664,0.0010186256084980805,0
159,2025-08-20,98.22000122070312,-0.0005087557145735389,0
160,2025-08-21,98.62000274658203,0.00407250581253904,0
161,2025-08-22,97.72000122070312,-0.009125953161769673,-1
162,2025-08-25,98.43000030517578,0.0072656475194787795,1
163,2025-08-26,98.2300033569336,-0.0020318698325928475,0
164,2025-08-27,98.2300033569336,0.0,0
165,2025-08-28,97.80999755859375,-0.004275738409716734,0
166,2025-08-29,97.7699966430664,-0.00040896550992530756,0
167,2025-09-02,98.4000015258789,0.0064437445478544575,1
168,2025-09-03,98.13999938964844,-0.0026422980914495575,0
169,2025-09-04,98.3499984741211,0.002139790969825528,0
170,2025-09-05,97.7699966430664,-0.005897324250668912,-1
171,2025-09-08,97.44999694824219,-0.0032729846150292286,0
172,2025-09-09,97.79000091552734,0.0034890095221422612,0
173,2025-09-10,97.77999877929688,-0.00010228178890303585,0
174,2025-09-11,97.54000091552734,-0.0024544678540162623,0
175,2025-09-12,97.55000305175781,0.00010254394234765485,0
176,2025-09-15,97.30000305175781,-0.002562788233510971,0
177,2025-09-16,96.62999725341797,-0.006885979211978421,-1
178,2025-09-17,96.87000274658203,0.0024837576320595467,0
179,2025-09-18,97.3499984741211,0.0049550502108972605,0
180,2025-09-19,97.63999938964844,0.0029789514131779438,0
181,2025-09-22,97.33000183105469,-0.0031749033237562507,0
182,2025-09-23,97.26000213623047,-0.0007191995634164838,0
183,2025-09-24,97.87000274658203,0.006271854790802278,1
184,2025-09-25,98.55000305175781,0.006947995157786213,1
185,2025-09-26,98.1500015258789,-0.004058868731529386,0
186,2025-09-29,97.91000366210938,-0.0024452150793523586,0
187,2025-09-30,97.7699966430664,-0.0014299562231264717,0
188,2025-10-01,97.70999908447266,-0.0006136602296590299,0
189,2025-10-02,97.8499984741211,0.0014328051474794545,0
190,2025-10-03,97.72000122070312,-0.0013285360801753576,0
191,2025-10-06,98.11000061035156,0.003990988382896354,0
192,2025-10-07,98.58000183105469,0.004790553641618622,0
193,2025-10-08,98.8499984741211,0.0027388581664780087,0
194,2025-10-09,99.54000091552734,0.006980297946963532,1
195,2025-10-10,98.9800033569336,-0.005625854464970104,-1
196,2025-10-13,99.2699966430664,0.002929816895308246,0
197,2025-10-14,99.05000305175781,-0.0022161136168826756,0
198,2025-10-15,98.79000091552734,-0.0026249583868726,0
199,2025-10-16,98.38999938964844,-0.0040490082211958045,0
200,2025-10-17,98.43000030517578,0.00040655468823547203,0
201,2025-10-20,98.58999633789062,0.0016254803639010884,0
202,2025-10-21,98.93000030517578,0.0034486659895989202,0
203,2025-10-22,98.9000015258789,-0.0003032323784932789,0
204,2025-10-23,98.94000244140625,0.000404458189182888,0
205,2025-10-24,98.94999694824219,0.00010101583373067768,0
206,2025-10-27,98.77999877929688,-0.0017180209619838127,0
207,2025-10-28,98.69000244140625,-0.0009110785483172901,0
208,2025-10-29,99.22000122070312,0.00537033910412088,1
209,2025-10-30,99.52999877929688,0.0031243454422480443,0
210,2025-10-31,99.80000305175781,0.0027127928842807236,0
211,2025-11-03,99.87000274658203,0.0007013997262896865,0
212,2025-11-04,100.22000122070312,0.0035045405476679115,0
213,2025-11-05,100.19999694824219,-0.0001996035942654073,0
214,2025-11-06,99.7300033569336,-0.004690554946337633,0
215,2025-11-07,99.5999984741211,-0.0013035684190966235,0
216,2025-11-10,99.62000274658203,0.00020084611212256576,0
217,2025-11-11,99.45999908447266,-0.0016061399086325645,0
218,2025-11-12,99.4800033569336,0.00020112882209000205,0
219,2025-11-13,99.18000030517578,-0.0030157121193633563,0
220,2025-11-14,99.2699966430664,0.0009074040896723812,0
221,2025-11-17,99.58999633789062,0.0032235288168167564,0
222,2025-11-18,99.55000305175781,-0.00040157935137508094,0
223,2025-11-19,100.2300033569336,0.0068307411786039385,1
224,2025-11-20,100.16000366210938,-0.000698390626357015,0
225,2025-11-21,100.18000030517578,0.0001996469881717644,0
226,2025-11-24,100.13999938964844,-0.0003992904312786205,0
227,2025-11-25,99.66000366210938,-0.004793246759183467,0
228,2025-11-26,99.5999984741211,-0.000602098994414324,0
229,2025-11-28,99.45999908447266,-0.0014056163834662572,0
230,2025-12-01,99.41000366210938,-0.0005026686388848178,0
231,2025-12-02,99.36000061035156,-0.0005029981884697721,0
232,2025-12-03,98.8499984741211,-0.005132871709919606,-1
233,2025-12-04,98.98999786376953,0.0014162811513354079,0
234,2025-12-05,98.98999786376953,0.0,0
235,2025-12-08,99.08999633789062,0.0010101876581380953,0
236,2025-12-09,99.22000122070312,0.0013119879666680934,0
237,2025-12-10,98.79000091552734,-0.004333806691045106,0
238,2025-12-11,98.3499984741211,-0.004453916766156141,0
239,2025-12-12,98.4000015258789,0.0005084194461981717,0
240,2025-12-15,98.1500015258789,-0.0025406503671064895,0
241,2025-12-16,98.1500015258789,0.0,0
242,2025-12-17,98.37000274658203,0.002241479544400349,0
243,2025-12-18,98.43000030517578,0.0006099172198694713,0
244,2025-12-19,98.5999984741211,0.0017270971087903764,0
245,2025-12-22,98.29000091552734,-0.0031439915151226794,0
246,2025-12-23,97.94000244140625,-0.0035608756827857357,0
247,2025-12-24,97.9800033569336,0.00040842265193208327,0
248,2025-12-26,98.0199966430664,0.0004081780441169691,0
249,2025-12-29,98.04000091552734,0.00020408358647250324,0
250,2025-12-30,98.23999786376953,0.00203995253340028,0
251,2025-12-31,98.27999877929688,0.0004071754519254789,0
252,2026-01-02,98.41999816894531,0.001424495231861167,0
253,2026-01-05,98.2699966430664,-0.0015240960035521889,0
254,2026-01-06,98.58000183105469,0.0031546270334603665,0
255,2026-01-07,98.68000030517578,0.0010143890471057126,0
256,2026-01-08,98.93000030517578,0.0025334414189992494,0
257,2026-01-09,99.12999725341797,0.002021600602701401,0
258,2026-01-12,98.86000061035156,-0.0027236623680739758,0
259,2026-01-13,99.12999725341797,0.0027311009649957363,0
260,2026-01-14,99.12999725341797,0.0,0
261,2026-01-15,99.31999969482422,0.001916699754570983,0
262,2026-01-16,99.38999938964844,0.0007047895191230058,0
263,2026-01-20,98.63999938964844,-0.007546030834145623,-1
264,2026-01-21,98.76000213623047,0.0012165728641988505,0
265,2026-01-22,98.36000061035156,-0.004050238125016814,0
266,2026-01-23,97.5999984741211,-0.007726739848662456,-1
267,2026-01-26,97.04000091552734,-0.005737679993327416,-1
268,2026-01-27,96.22000122070312,-0.008450120435778086,-1
269,2026-01-28,96.44999694824219,0.0023903110020910834,0
270,2026-01-29,96.27999877929688,-0.001762552351728286,0
271,2026-01-30,96.98999786376953,0.007374315470237924,1
272,2026-02-02,97.61000061035156,0.006392440047816805,1
273,2026-02-03,97.44000244140625,-0.0017416060637467368,0
274,2026-02-04,97.62000274658203,0.00184729372604453,0
275,2026-02-05,97.81999969482422,0.002048729180651243,0
276,2026-02-06,97.62999725341797,-0.0019423680433348078,0
277,2026-02-09,96.81999969482422,-0.008296605360863074,-1
278,2026-02-10,96.80000305175781,-0.0002065342194735864,0
279,2026-02-11,96.83000183105469,0.0003099047350323403,0
280,2026-02-12,96.93000030517578,0.001032722010018805,0
281,2026-02-13,96.87999725341797,-0.0005158676529494199,0
282,2026-02-17,97.16000366210938,0.0028902396431635946,0
283,2026-02-18,97.69999694824219,0.005557773423009893,1
284,2026-02-19,97.93000030517578,0.0023541797760284755,0
285,2026-02-20,97.94599914550781,0.00016337016524237136,0
