Time,Open,High,Low,Latest,Change,%Change,Volume
5/9/25 12:25,100.31,100.31,100.31,100.31,0,0.00%,0
5/9/25 12:24,100.31,100.31,100.31,100.31,0,0.00%,0
5/9/25 12:23,100.31,100.31,100.3,100.31,0,0.00%,0
5/9/25 12:22,100.3,100.31,100.3,100.31,0.01,0.01%,0
5/9/25 12:21,100.29,100.3,100.29,100.3,0.01,0.01%,0
5/9/25 12:20,100.29,100.29,100.29,100.29,0,0.00%,0
5/9/25 12:19,100.29,100.29,100.29,100.29,0,0.00%,0
5/9/25 12:18,100.29,100.29,100.28,100.29,0,0.00%,0
5/9/25 12:17,100.28,100.29,100.28,100.29,0.01,0.01%,0
5/9/25 12:16,100.27,100.28,100.27,100.28,0.01,0.01%,0
5/9/25 12:15,100.28,100.29,100.27,100.27,-0.02,-0.02%,0
5/9/25 12:14,100.3,100.3,100.29,100.29,-0.01,-0.01%,0
5/9/25 12:13,100.3,100.3,100.29,100.3,0,0.00%,0
5/9/25 12:12,100.3,100.3,100.29,100.3,0,0.00%,0
5/9/25 12:11,100.29,100.3,100.29,100.3,0.01,0.01%,0
5/9/25 12:10,100.3,100.3,100.29,100.29,-0.01,-0.01%,0
5/9/25 12:09,100.31,100.31,100.29,100.3,-0.01,-0.01%,0
5/9/25 12:08,100.29,100.31,100.29,100.31,0.02,0.02%,0
5/9/25 12:07,100.28,100.3,100.28,100.29,0.01,0.01%,0
5/9/25 12:06,100.25,100.28,100.25,100.28,0.03,0.03%,0
5/9/25 12:05,100.25,100.25,100.25,100.25,0,0.00%,0
5/9/25 12:04,100.24,100.25,100.23,100.25,0.01,0.01%,0
5/9/25 12:03,100.22,100.24,100.22,100.24,0.02,0.02%,0
5/9/25 12:02,100.23,100.23,100.22,100.22,-0.02,-0.02%,0
5/9/25 12:01,100.25,100.25,100.24,100.24,-0.01,-0.01%,0
5/9/25 12:00,100.26,100.26,100.25,100.25,-0.01,-0.01%,0
5/9/25 11:59,100.26,100.27,100.26,100.26,0,0.00%,0
5/9/25 11:58,100.28,100.28,100.26,100.26,-0.02,-0.02%,0
5/9/25 11:57,100.26,100.28,100.26,100.28,0.02,0.02%,0
5/9/25 11:56,100.26,100.27,100.26,100.26,0,0.00%,0
5/9/25 11:55,100.26,100.27,100.26,100.26,0,0.00%,0
5/9/25 11:54,100.27,100.27,100.26,100.26,-0.01,-0.01%,0
5/9/25 11:53,100.27,100.27,100.27,100.27,0,0.00%,0
5/9/25 11:52,100.27,100.27,100.26,100.27,0,0.00%,0
5/9/25 11:51,100.27,100.27,100.26,100.27,0,0.00%,0
5/9/25 11:50,100.27,100.27,100.27,100.27,0,0.00%,0
5/9/25 11:49,100.29,100.29,100.27,100.27,-0.02,-0.02%,0
5/9/25 11:48,100.29,100.3,100.29,100.29,0,0.00%,0
