Time,Open,High,Low,Latest,Change,%Change,Volume
4/11/24 8:41,105.15,105.17,105.14,105.17,0.02,0.02%,0
4/11/24 8:40,105.14,105.15,105.13,105.15,0.01,0.01%,0
4/11/24 8:39,105.1,105.14,105.1,105.14,0.04,0.04%,0
4/11/24 8:38,105.1,105.11,105.09,105.1,0,0.00%,0
4/11/24 8:37,105.12,105.12,105.1,105.1,-0.02,-0.02%,0
4/11/24 8:36,105.11,105.13,105.11,105.12,0,0.00%,0
4/11/24 8:35,105.09,105.13,105.09,105.12,0.03,0.03%,0
4/11/24 8:34,105.15,105.15,105.08,105.09,-0.06,-0.06%,0
4/11/24 8:33,105.16,105.17,105.12,105.15,-0.01,-0.01%,0
4/11/24 8:32,105.18,105.18,105.15,105.16,-0.02,-0.02%,0
4/11/24 8:31,105.18,105.2,105.16,105.18,0,0.00%,0
4/11/24 8:30,105.29,105.34,105.17,105.18,-0.11,-0.10%,0
4/11/24 8:29,105.3,105.3,105.29,105.29,-0.01,-0.01%,0
4/11/24 8:28,105.3,105.3,105.3,105.3,0,0.00%,0
4/11/24 8:27,105.31,105.32,105.3,105.3,-0.01,-0.01%,0
4/11/24 8:26,105.32,105.32,105.3,105.31,-0.01,-0.01%,0
4/11/24 8:25,105.33,105.33,105.31,105.32,-0.01,-0.01%,0
4/11/24 8:24,105.34,105.35,105.33,105.33,-0.01,-0.01%,0
4/11/24 8:23,105.35,105.37,105.34,105.34,-0.01,-0.01%,0
4/11/24 8:22,105.34,105.36,105.34,105.35,0.01,0.01%,0
4/11/24 8:21,105.33,105.35,105.33,105.34,0.01,0.01%,0
4/11/24 8:20,105.33,105.36,105.33,105.33,0,0.00%,0
4/11/24 8:19,105.32,105.33,105.3,105.33,0.01,0.01%,0
4/11/24 8:18,105.31,105.32,105.28,105.32,0.01,0.01%,0
4/11/24 8:17,105.36,105.36,105.31,105.31,-0.05,-0.05%,0
4/11/24 8:16,105.32,105.36,105.32,105.36,0.04,0.04%,0
4/11/24 8:15,105.25,105.34,105.24,105.32,0.07,0.07%,0
4/11/24 8:14,105.26,105.26,105.25,105.25,-0.01,-0.01%,0
4/11/24 8:13,105.26,105.27,105.26,105.26,0,0.00%,0
4/11/24 8:12,105.26,105.26,105.26,105.26,0,0.00%,0
4/11/24 8:11,105.28,105.28,105.26,105.26,-0.02,-0.02%,0
4/11/24 8:10,105.27,105.28,105.27,105.28,0.01,0.01%,0
4/11/24 8:09,105.28,105.28,105.27,105.27,-0.01,-0.01%,0
4/11/24 8:08,105.26,105.28,105.26,105.28,0.02,0.02%,0
4/11/24 8:07,105.26,105.26,105.26,105.26,0,0.00%,0
4/11/24 8:06,105.28,105.28,105.26,105.26,-0.02,-0.02%,0
4/11/24 8:05,105.28,105.28,105.28,105.28,0,0.00%,0
4/11/24 8:04,105.28,105.28,105.28,105.28,0,0.00%,0
4/11/24 8:03,105.28,105.28,105.28,105.28,0,0.00%,0
4/11/24 8:02,105.28,105.28,105.28,105.28,0,0.00%,0
4/11/24 8:01,105.29,105.29,105.28,105.28,-0.01,-0.01%,0
4/11/24 8:00,105.29,105.29,105.29,105.29,0,0.00%,0
4/11/24 7:59,105.29,105.29,105.28,105.29,0,0.00%,0
4/11/24 7:58,105.3,105.3,105.29,105.29,-0.01,-0.01%,0
4/11/24 7:57,105.3,105.31,105.3,105.3,0,0.00%,0
4/11/24 7:56,105.29,105.3,105.29,105.3,0.01,0.01%,0
4/11/24 7:55,105.28,105.29,105.28,105.29,0.01,0.01%,0
4/11/24 7:54,105.29,105.29,105.28,105.28,-0.01,-0.01%,0
4/11/24 7:53,105.3,105.3,105.29,105.29,-0.01,-0.01%,0
4/11/24 7:52,105.29,105.3,105.29,105.3,0.01,0.01%,0
4/11/24 7:51,105.28,105.29,105.28,105.29,0.01,0.01%,0
4/11/24 7:50,105.28,105.28,105.28,105.28,0,0.00%,0
4/11/24 7:49,105.28,105.28,105.28,105.28,0,0.00%,0
4/11/24 7:48,105.28,105.28,105.28,105.28,0,0.00%,0
4/11/24 7:47,105.28,105.28,105.28,105.28,0,0.00%,0
4/11/24 7:46,105.28,105.29,105.28,105.28,0,0.00%,0
4/11/24 7:45,105.28,105.28,105.28,105.28,0,0.00%,0
4/11/24 7:44,105.27,105.28,105.27,105.28,0.01,0.01%,0
4/11/24 7:43,105.27,105.27,105.27,105.27,0,0.00%,0
4/11/24 7:42,105.26,105.27,105.26,105.27,0.01,0.01%,0
4/11/24 7:41,105.26,105.26,105.26,105.26,0,0.00%,0
4/11/24 7:40,105.25,105.26,105.25,105.26,0.01,0.01%,0
4/11/24 7:39,105.25,105.25,105.24,105.25,0,0.00%,0
4/11/24 7:38,105.25,105.25,105.25,105.25,0,0.00%,0
4/11/24 7:37,105.25,105.25,105.25,105.25,0,0.00%,0
4/11/24 7:36,105.26,105.26,105.25,105.25,-0.01,-0.01%,0
4/11/24 7:35,105.26,105.27,105.26,105.26,0,0.00%,0
4/11/24 7:34,105.27,105.27,105.26,105.26,-0.01,-0.01%,0
4/11/24 7:33,105.26,105.27,105.26,105.27,0.01,0.01%,0
4/11/24 7:32,105.27,105.27,105.26,105.26,-0.01,-0.01%,0
