Time,Open,High,Low,Latest,Change,%Change,Volume
3/5/26 19:57,99.02,99.02,99.01,99.02,0,0.00%,0
3/5/26 19:58,99.02,99.02,99.01,99.01,-0.01,-0.01%,0
3/5/26 19:59,99.01,99.01,99.01,99.01,0,0.00%,0
3/5/26 20:00,99.01,99.02,99,99,-0.01,-0.01%,0
3/5/26 20:01,99,99.02,99,99.02,0.02,0.02%,0
3/5/26 20:02,99.02,99.02,99.01,99.02,0,0.00%,0
3/5/26 20:03,99.02,99.02,99.02,99.02,0,0.00%,0
3/5/26 20:04,99.02,99.03,99.02,99.02,0,0.00%,0
3/5/26 20:05,99.02,99.03,99.01,99.01,-0.01,-0.01%,0
3/5/26 20:06,99.01,99.01,99,99,-0.01,-0.01%,0
3/5/26 20:07,99,99.01,99,99,0,0.00%,0
3/5/26 20:08,99,99,98.99,98.99,-0.01,-0.01%,0
3/5/26 20:09,98.99,98.99,98.99,98.99,0,0.00%,0
3/5/26 20:10,98.98,98.99,98.98,98.99,0,0.00%,0
3/5/26 20:11,98.99,98.99,98.98,98.99,0,0.00%,0
3/5/26 20:12,98.99,98.99,98.98,98.98,-0.01,-0.01%,0
3/5/26 20:13,98.98,98.98,98.98,98.98,0,0.00%,0
3/5/26 20:14,98.99,98.99,98.98,98.98,0,0.00%,0
3/5/26 20:15,98.98,98.99,98.98,98.98,0,0.00%,0
3/5/26 20:16,98.98,98.98,98.98,98.98,0,0.00%,0
3/5/26 20:17,98.98,98.99,98.98,98.98,0,0.00%,0
3/5/26 20:18,98.98,98.98,98.98,98.98,0,0.00%,0
3/5/26 20:19,98.98,98.98,98.97,98.98,0,0.00%,0
3/5/26 20:20,98.98,98.98,98.98,98.98,0,0.00%,0
3/5/26 20:21,98.98,98.99,98.98,98.99,0.01,0.01%,0
3/5/26 20:22,98.99,99.01,98.99,99,0.01,0.01%,0
3/5/26 20:23,99.01,99.01,99,99.01,0.01,0.01%,0
3/5/26 20:24,99.01,99.02,99.01,99.02,0.01,0.01%,0
3/5/26 20:25,99.02,99.02,99.01,99.02,0,0.00%,0
3/5/26 20:26,99.02,99.02,99.02,99.02,0,0.00%,0
3/5/26 20:27,99.02,99.03,99.02,99.03,0.01,0.01%,0
3/5/26 20:28,99.03,99.05,99.03,99.04,0.01,0.01%,0
3/5/26 20:29,99.04,99.05,99.04,99.04,0,0.00%,0
3/5/26 20:30,99.04,99.04,99.03,99.03,-0.01,-0.01%,0
3/5/26 20:31,99.03,99.03,99.01,99.01,-0.02,-0.02%,0
3/5/26 20:32,99.01,99.03,99.01,99.03,0.02,0.02%,0
3/5/26 20:33,99.02,99.03,99.01,99.01,-0.02,-0.02%,0
3/5/26 20:34,99.01,99.01,98.99,98.99,-0.02,-0.02%,0
3/5/26 20:35,98.98,98.98,98.97,98.97,-0.02,-0.02%,0
